chr1	0	0	100	2.039854088446
chr1	108255	108255	100	2.85260744026
chr1	352465	352465	100	2.430852457887
chr1	561740	561740	100	2.440507752224
chr1	696486	696486	100	1.2927782807133
chr1	764927	764927	100	1.1230144526946
chr1	823032	823032	100	1.0527409760648
chr1	879461	879461	100	0.8592636662963
chr1	936124	936124	100	0.7980091050233
chr1	992644	992644	100	0.8701585670246
chr1	1049833	1049833	100	0.8275812667011
chr1	1106534	1106534	100	0.9377037980619
chr1	1163263	1163263	100	0.8360015527666
chr1	1220031	1220031	100	0.7058804951726
chr1	1276593	1276593	100	0.8590281707222
chr1	1333697	1333697	100	0.8141525687544
chr1	1390472	1390472	100	0.7941879556898
chr1	1449136	1449136	100	0.9243190490863
chr1	1506754	1506754	100	0.8554006123015
chr1	1563125	1563125	100	0.8710954413462
chr1	1626555	1626555	100	0.9017400007038
chr1	1691764	1691764	100	0.7921219935763
chr1	1748117	1748117	100	0.9231937179767
chr1	1804467	1804467	100	0.8494382719036
chr1	1860867	1860867	100	0.9778331993328
chr1	1917326	1917326	100	0.9787531069245
chr1	1973675	1973675	100	1.0080865942353
chr1	2030126	2030126	100	0.8991960167257
chr1	2086544	2086544	100	0.8080396308911
chr1	2142894	2142894	100	0.8209061527392
chr1	2199342	2199342	100	0.8112111453834
chr1	2255851	2255851	100	0.9728601426695
chr1	2312774	2312774	100	0.8699694271737
chr1	2369123	2369123	100	1.0309686847917
chr1	2425473	2425473	100	0.8455315180307
chr1	2481909	2481909	100	0.8185445453257
chr1	2538907	2538907	100	2.526584273275
chr1	2606957	2606957	100	2.314703682218
chr1	2721279	2721279	100	1.1031297841876
chr1	2777629	2777629	100	0.9797567256587
chr1	2833978	2833978	100	1.1714832665533
chr1	2890424	2890424	100	1.1915123766778
chr1	2946774	2946774	100	1.0483133033297
chr1	3003124	3003124	100	1.0414289994665
chr1	3059474	3059474	100	1.0319557152727
chr1	3115966	3115966	100	1.0900579691038
chr1	3172784	3172784	100	1.1677709241802
chr1	3229189	3229189	100	1.1155771863078
chr1	3285539	3285539	100	1.0612968964116
chr1	3341888	3341888	100	1.0191210449479
chr1	3398608	3398608	100	0.9574733517988
chr1	3454958	3454958	100	1.0567875846885
chr1	3511420	3511420	100	0.9133600531651
chr1	3568376	3568376	100	0.9867000572535
chr1	3624960	3624960	100	1.0178379705613
chr1	3681310	3681310	100	0.9530745675324
chr1	3737659	3737659	100	0.9268838730532
chr1	3794084	3794084	100	0.9943998149781
chr1	4000912	4000912	100	1.1313895084885
chr1	4057261	4057261	100	1.0771168777893
chr1	4113698	4113698	100	1.2131102939659
chr1	4170577	4170577	100	1.148768289121
chr1	4226927	4226927	100	1.1033654228726
chr1	4283336	4283336	100	1.0630490881415
chr1	4340092	4340092	100	1.1814228717185
chr1	4396452	4396452	100	1.150482440779
chr1	4452801	4452801	100	1.0292209138713
chr1	4509151	4509151	100	1.1959980266534
chr1	4565506	4565506	100	1.2149542786598
chr1	4621856	4621856	100	1.1647977984525
chr1	4678205	4678205	100	1.0519181340305
chr1	4734555	4734555	100	1.1929156897229
chr1	4790953	4790953	100	1.2465201830989
chr1	4847303	4847303	100	1.1243585287449
chr1	4903653	4903653	100	1.1608676305128
chr1	4960143	4960143	100	1.0838824517721
